Day,Month,High(°F),Low(°F),Precip.month(inch),Precip.year(inch),Snowmonth(inch),Snowyear(inch),City,State
3,sep,71.9,49.6,0.24,35.67,0,2.8,Enumclaw,Washington
4,sep,71.7,49.4,0.31,35.75,0,2.8,Enumclaw,Washington
5,sep,71.5,49.3,0.43,35.87,0,2.8,Enumclaw,Washington
6,sep,71.3,49.1,0.51,35.94,0,2.8,Enumclaw,Washington
7,sep,71.2,49,0.59,36.02,0,2.8,Enumclaw,Washington
8,sep,71,48.8,0.67,36.1,0,2.8,Enumclaw,Washington
9,sep,70.8,48.6,0.75,36.18,0,2.8,Enumclaw,Washington
10,sep,70.5,48.4,0.83,36.26,0,2.8,Enumclaw,Washington
11,sep,70.3,48.3,0.91,36.34,0,2.8,Enumclaw,Washington
12,sep,70.1,48.1,0.98,36.42,0,2.8,Enumclaw,Washington
13,sep,69.9,47.9,1.06,36.5,0,2.8,Enumclaw,Washington
14,sep,69.6,47.7,1.14,36.57,0,2.8,Enumclaw,Washington
15,sep,69.4,47.5,1.26,36.69,0,2.8,Enumclaw,Washington
16,sep,69.1,47.3,1.34,36.77,0,2.8,Enumclaw,Washington
17,sep,68.9,47.1,1.46,36.85,0,2.8,Enumclaw,Washington
18,sep,68.6,46.9,1.54,36.97,0,2.8,Enumclaw,Washington
19,sep,68.3,46.7,1.61,37.05,0,2.8,Enumclaw,Washington
20,sep,68.1,46.5,1.73,37.17,0,2.8,Enumclaw,Washington
21,sep,67.8,46.3,1.81,37.24,0,2.8,Enumclaw,Washington
22,sep,67.5,46.1,1.93,37.36,0,2.8,Enumclaw,Washington
23,sep,67.2,45.9,2.05,37.48,0,2.8,Enumclaw,Washington
24,sep,66.9,45.6,2.17,37.6,0,2.8,Enumclaw,Washington
25,sep,66.5,45.4,2.24,37.68,0,2.8,Enumclaw,Washington
26,sep,66.2,45.2,2.36,37.8,0,2.8,Enumclaw,Washington
27,sep,65.9,45,2.48,37.91,0,2.8,Enumclaw,Washington
28,sep,65.5,44.8,2.6,38.03,0,2.8,Enumclaw,Washington
29,sep,65.2,44.6,2.72,38.15,0,2.8,Enumclaw,Washington
30,sep,64.8,44.3,2.83,38.27,0,2.8,Enumclaw,Washington
1,oct,64.5,44.1,0.12,38.35,0,2.8,Enumclaw,Washington
2,oct,64.1,43.9,0.2,38.46,0,2.8,Enumclaw,Washington
3,oct,63.8,43.7,0.31,38.58,0,2.8,Enumclaw,Washington
4,oct,63.4,43.5,0.43,38.66,0,2.8,Enumclaw,Washington
5,oct,63.1,43.2,0.55,38.78,0,2.8,Enumclaw,Washington
6,oct,62.7,43,0.67,38.9,0,2.8,Enumclaw,Washington
7,oct,62.3,42.8,0.79,39.02,0,2.8,Enumclaw,Washington
8,oct,61.9,42.6,0.91,39.17,0,2.8,Enumclaw,Washington
9,oct,61.6,42.4,1.02,39.29,0,2.8,Enumclaw,Washington
10,oct,61.2,42.2,1.14,39.41,0,2.8,Enumclaw,Washington
11,oct,60.8,42,1.3,39.53,0,2.8,Enumclaw,Washington
12,oct,60.5,41.8,1.42,39.69,0,2.8,Enumclaw,Washington
13,oct,60.1,41.6,1.57,39.84,0,2.8,Enumclaw,Washington
14,oct,59.7,41.4,1.73,39.96,0,2.8,Enumclaw,Washington
15,oct,59.4,41.2,1.89,40.12,0,2.8,Enumclaw,Washington
16,oct,59,41,2.01,40.28,0,2.8,Enumclaw,Washington
17,oct,58.6,40.8,2.17,40.43,0,2.8,Enumclaw,Washington
18,oct,58.3,40.6,2.32,40.59,0,2.8,Enumclaw,Washington
19,oct,57.9,40.5,2.52,40.75,0,2.8,Enumclaw,Washington
20,oct,57.6,40.3,2.68,40.91,0,2.8,Enumclaw,Washington
21,oct,57.2,40.1,2.83,41.1,0,2.8,Enumclaw,Washington
22,oct,56.9,39.9,3.03,41.3,0,2.8,Enumclaw,Washington
23,oct,56.6,39.7,3.23,41.46,0,2.8,Enumclaw,Washington
24,oct,56.2,39.6,3.43,41.69,0,2.8,Enumclaw,Washington
25,oct,55.9,39.4,3.62,41.89,0,2.8,Enumclaw,Washington
26,oct,55.6,39.2,3.86,42.09,0,2.8,Enumclaw,Washington
27,oct,55.3,39.1,4.06,42.32,0,2.8,Enumclaw,Washington
28,oct,54.9,38.9,4.29,42.52,0,2.8,Enumclaw,Washington
29,oct,54.6,38.7,4.53,42.76,0,2.8,Enumclaw,Washington
30,oct,54.3,38.5,4.76,43.03,0,2.8,Enumclaw,Washington
31,oct,54,38.4,5.04,43.27,0,2.8,Enumclaw,Washington
1,nov,53.7,38.2,0.28,43.54,0,2.8,Enumclaw,Washington
2,nov,53.4,38,0.55,43.82,0,2.8,Enumclaw,Washington
3,nov,53.1,37.8,0.83,44.09,0,2.8,Enumclaw,Washington
4,nov,52.8,37.7,1.1,44.41,0,2.8,Enumclaw,Washington
5,nov,52.5,37.5,1.42,44.69,0,2.8,Enumclaw,Washington
6,nov,52.2,37.3,1.69,44.96,0,2.8,Enumclaw,Washington
7,nov,51.9,37.1,2.01,45.28,0,2.8,Enumclaw,Washington
8,nov,51.7,36.9,2.28,45.55,0,2.8,Enumclaw,Washington
9,nov,51.4,36.8,2.6,45.87,0,2.8,Enumclaw,Washington
10,nov,51.1,36.6,2.91,46.18,0,2.8,Enumclaw,Washington
11,nov,50.8,36.4,3.23,46.5,0,2.8,Enumclaw,Washington
12,nov,50.5,36.2,3.54,46.81,0,2.8,Enumclaw,Washington
13,nov,50.3,36,3.86,47.13,0,2.8,Enumclaw,Washington
14,nov,50,35.8,4.17,47.44,0,2.8,Enumclaw,Washington
15,nov,49.7,35.6,4.49,47.76,0,2.8,Enumclaw,Washington
16,nov,49.5,35.4,4.8,48.07,0,2.8,Enumclaw,Washington
17,nov,49.2,35.2,5.12,48.39,0,2.8,Enumclaw,Washington
18,nov,48.9,35,5.43,48.7,0,2.8,Enumclaw,Washington
19,nov,48.7,34.8,5.71,48.98,0,2.8,Enumclaw,Washington
20,nov,48.4,34.6,6.02,49.29,0,2.8,Enumclaw,Washington
21,nov,48.2,34.4,6.3,49.57,0.12,2.91,Enumclaw,Washington
22,nov,47.9,34.2,6.61,49.88,0.12,2.91,Enumclaw,Washington
23,nov,47.7,34.1,6.89,50.16,0.12,2.91,Enumclaw,Washington
24,nov,47.4,33.9,7.17,50.43,0.12,2.91,Enumclaw,Washington
25,nov,47.2,33.7,7.44,50.71,0.12,2.91,Enumclaw,Washington
26,nov,47,33.5,7.72,50.98,0.12,2.91,Enumclaw,Washington
27,nov,46.7,33.3,7.99,51.26,0.12,2.91,Enumclaw,Washington
28,nov,46.5,33.2,8.23,51.5,0.2,2.99,Enumclaw,Washington
29,nov,46.3,33,8.46,51.73,0.2,2.99,Enumclaw,Washington
30,nov,46.1,32.8,8.7,51.97,0.2,2.99,Enumclaw,Washington
1,dec,45.9,32.7,0.24,52.2,0,2.99,Enumclaw,Washington
2,dec,45.7,32.5,0.43,52.4,0,2.99,Enumclaw,Washington
3,dec,45.5,32.4,0.67,52.64,0.12,3.11,Enumclaw,Washington
4,dec,45.3,32.3,0.87,52.83,0.12,3.11,Enumclaw,Washington
5,dec,45.2,32.2,1.06,53.03,0.12,3.11,Enumclaw,Washington
6,dec,45,32,1.26,53.23,0.2,3.19,Enumclaw,Washington
7,dec,44.8,31.9,1.46,53.43,0.2,3.19,Enumclaw,Washington
8,dec,44.7,31.9,1.65,53.62,0.31,3.31,Enumclaw,Washington
9,dec,44.6,31.8,1.81,53.82,0.31,3.39,Enumclaw,Washington
10,dec,44.5,31.7,2.01,53.98,0.39,3.39,Enumclaw,Washington
11,dec,44.3,31.6,2.17,54.13,0.51,3.5,Enumclaw,Washington
12,dec,44.2,31.6,2.32,54.29,0.51,3.5,Enumclaw,Washington
13,dec,44.2,31.6,2.52,54.49,0.59,3.58,Enumclaw,Washington
14,dec,44.1,31.5,2.68,54.65,0.71,3.7,Enumclaw,Washington
15,dec,44,31.5,2.83,54.8,0.71,3.82,Enumclaw,Washington
16,dec,44,31.5,2.99,54.96,0.79,3.82,Enumclaw,Washington
17,dec,43.9,31.5,3.19,55.16,0.91,3.9,Enumclaw,Washington
18,dec,43.9,31.5,3.35,55.31,0.98,4.02,Enumclaw,Washington
19,dec,43.9,31.6,3.5,55.47,1.1,4.09,Enumclaw,Washington
20,dec,43.9,31.6,3.66,55.63,1.1,4.09,Enumclaw,Washington
21,dec,43.9,31.6,3.86,55.83,1.18,4.21,Enumclaw,Washington
22,dec,43.9,31.7,4.02,55.98,1.3,4.29,Enumclaw,Washington
23,dec,43.9,31.8,4.17,56.14,1.42,4.41,Enumclaw,Washington
24,dec,43.9,31.8,4.37,56.34,1.5,4.49,Enumclaw,Washington
25,dec,44,31.9,4.57,56.54,1.5,4.49,Enumclaw,Washington
26,dec,44,32,4.76,56.73,1.61,4.61,Enumclaw,Washington
27,dec,44.1,32,4.96,56.93,1.69,4.69,Enumclaw,Washington
28,dec,44.2,32.1,5.16,57.13,1.81,4.8,Enumclaw,Washington
29,dec,44.2,32.2,5.39,57.36,1.81,4.8,Enumclaw,Washington
30,dec,44.3,32.3,5.59,57.56,1.89,4.88,Enumclaw,Washington
31,dec,44.4,32.4,5.83,57.8,2.01,5,Enumclaw,Washington
1,jan,44.1,35.7,0.16,0.16,0,0,Everett,Washington
2,jan,44.2,35.8,0.28,0.28,0,0,Everett,Washington
3,jan,44.3,35.9,0.43,0.43,0,0,Everett,Washington
4,jan,44.5,36,0.55,0.55,0,0,Everett,Washington
5,jan,44.6,36.1,0.71,0.71,0,0,Everett,Washington
6,jan,44.7,36.3,0.87,0.87,0,0,Everett,Washington
7,jan,44.8,36.4,0.98,0.98,0,0,Everett,Washington
8,jan,45,36.5,1.14,1.14,0,0,Everett,Washington
9,jan,45.1,36.6,1.26,1.26,0,0,Everett,Washington
10,jan,45.2,36.7,1.42,1.42,0,0,Everett,Washington
11,jan,45.3,36.8,1.54,1.54,0,0,Everett,Washington
12,jan,45.5,36.9,1.69,1.69,0,0,Everett,Washington
13,jan,45.6,37,1.81,1.81,0,0,Everett,Washington
14,jan,45.7,37.1,1.97,1.97,0,0,Everett,Washington
15,jan,45.8,37.2,2.09,2.09,0,0,Everett,Washington
16,jan,45.9,37.3,2.24,2.24,0,0,Everett,Washington
17,jan,46,37.3,2.36,2.36,0,0,Everett,Washington
18,jan,46.1,37.4,2.52,2.52,0,0,Everett,Washington
19,jan,46.2,37.5,2.64,2.64,0,0,Everett,Washington
20,jan,46.3,37.5,2.76,2.76,0,0,Everett,Washington
21,jan,46.4,37.5,2.87,2.87,0,0,Everett,Washington
22,jan,46.5,37.6,2.99,2.99,0,0,Everett,Washington
23,jan,46.6,37.6,3.15,3.15,0,0,Everett,Washington
24,jan,46.7,37.6,3.27,3.27,0,0,Everett,Washington
25,jan,46.7,37.6,3.39,3.39,0,0,Everett,Washington
26,jan,46.8,37.6,3.5,3.5,0,0,Everett,Washington
27,jan,46.9,37.6,3.62,3.62,0,0,Everett,Washington
28,jan,47,37.5,3.74,3.74,0,0,Everett,Washington
29,jan,47,37.5,3.86,3.86,0,0,Everett,Washington
30,jan,47.1,37.5,3.98,3.98,0,0,Everett,Washington
31,jan,47.2,37.5,4.09,4.09,0,0,Everett,Washington
1,feb,47.2,37.4,0.16,4.21,0,0,Everett,Washington
2,feb,47.3,37.4,0.31,4.37,0,0,Everett,Washington
3,feb,47.4,37.3,0.43,4.53,0,0,Everett,Washington
4,feb,47.4,37.3,0.59,4.69,0,0,Everett,Washington
5,feb,47.5,37.3,0.75,4.84,0,0,Everett,Washington
6,feb,47.6,37.2,0.87,4.96,0,0,Everett,Washington
7,feb,47.7,37.2,1.02,5.12,0,0,Everett,Washington
8,feb,47.7,37.1,1.14,5.24,0,0,Everett,Washington
9,feb,47.8,37.1,1.26,5.35,0,0,Everett,Washington
10,feb,47.9,37.1,1.42,5.47,0,0,Everett,Washington
11,feb,48,37,1.54,5.59,0,0,Everett,Washington
12,feb,48.1,37,1.61,5.71,0,0,Everett,Washington
13,feb,48.2,37,1.73,5.83,0,0,Everett,Washington
14,feb,48.2,37,1.85,5.91,0,0,Everett,Washington
15,feb,48.3,37,1.97,6.02,0,0,Everett,Washington
16,feb,48.4,37,2.05,6.14,0,0,Everett,Washington
17,feb,48.6,37,2.17,6.22,0,0,Everett,Washington
18,feb,48.7,37,2.28,6.34,0,0,Everett,Washington
19,feb,48.8,37.1,2.36,6.46,0,0,Everett,Washington
20,feb,48.9,37.1,2.48,6.54,0,0,Everett,Washington
21,feb,49,37.1,2.56,6.65,0,0,Everett,Washington
22,feb,49.1,37.2,2.68,6.73,0,0,Everett,Washington
23,feb,49.3,37.2,2.76,6.85,0,0,Everett,Washington
24,feb,49.4,37.3,2.87,6.97,0,0,Everett,Washington
25,feb,49.5,37.4,2.95,7.05,0,0,Everett,Washington
26,feb,49.6,37.5,3.07,7.17,0,0,Everett,Washington
27,feb,49.8,37.6,3.19,7.28,0,0,Everett,Washington
28,feb,49.9,37.7,3.35,7.4,0,0,Everett,Washington
29,feb,50,37.7,0,0,0,0,Everett,Washington
1,mar,50.1,37.8,0.08,7.52,0,0,Everett,Washington
2,mar,50.2,37.9,0.2,7.6,0,0,Everett,Washington
3,mar,50.3,38,0.28,7.68,0,0,Everett,Washington
4,mar,50.5,38.1,0.35,7.76,0,0,Everett,Washington
5,mar,50.6,38.2,0.43,7.87,0,0,Everett,Washington
6,mar,50.7,38.4,0.55,7.95,0,0,Everett,Washington
7,mar,50.9,38.5,0.63,8.03,0,0,Everett,Washington
8,mar,51,38.6,0.75,8.15,0,0,Everett,Washington
9,mar,51.2,38.8,0.83,8.23,0,0,Everett,Washington
10,mar,51.3,38.9,0.91,8.35,0,0,Everett,Washington
11,mar,51.4,39,1.02,8.43,0,0,Everett,Washington
12,mar,51.6,39.2,1.1,8.54,0,0,Everett,Washington
13,mar,51.7,39.3,1.22,8.62,0,0,Everett,Washington
14,mar,51.8,39.4,1.34,8.74,0,0,Everett,Washington
15,mar,52,39.6,1.46,8.86,0,0,Everett,Washington
16,mar,52.1,39.7,1.54,8.98,0,0,Everett,Washington
17,mar,52.2,39.8,1.65,9.09,0,0,Everett,Washington
18,mar,52.3,39.9,1.77,9.17,0,0,Everett,Washington
19,mar,52.4,40.1,1.89,9.29,0,0,Everett,Washington
20,mar,52.5,40.2,2.05,9.45,0,0,Everett,Washington
21,mar,52.7,40.3,2.17,9.57,0,0,Everett,Washington
22,mar,52.8,40.4,2.28,9.69,0,0,Everett,Washington
23,mar,52.9,40.5,2.4,9.8,0,0,Everett,Washington
24,mar,53,40.6,2.52,9.92,0,0,Everett,Washington
25,mar,53.1,40.7,2.68,10.08,0,0,Everett,Washington
26,mar,53.2,40.8,2.8,10.2,0,0,Everett,Washington
27,mar,53.3,40.9,2.91,10.31,0,0,Everett,Washington
28,mar,53.4,41,3.03,10.43,0,0,Everett,Washington
29,mar,53.5,41,3.15,10.55,0,0,Everett,Washington
30,mar,53.6,41.1,3.27,10.67,0,0,Everett,Washington
31,mar,53.7,41.2,3.39,10.79,0,0,Everett,Washington
1,apr,53.8,41.3,0.12,10.91,0,0,Everett,Washington
2,apr,54,41.3,0.24,11.02,0,0,Everett,Washington
3,apr,54.1,41.4,0.35,11.14,0,0,Everett,Washington
4,apr,54.2,41.5,0.47,11.22,0,0,Everett,Washington
5,apr,54.3,41.5,0.59,11.38,0,0,Everett,Washington
6,apr,54.4,41.6,0.71,11.46,0,0,Everett,Washington
7,apr,54.5,41.7,0.79,11.57,0,0,Everett,Washington
8,apr,54.7,41.7,0.91,11.69,0,0,Everett,Washington
9,apr,54.8,41.8,1.02,11.77,0,0,Everett,Washington
10,apr,54.9,41.9,1.1,11.89,0,0,Everett,Washington
11,apr,55.1,42,1.22,12.01,0,0,Everett,Washington
12,apr,55.2,42,1.3,12.09,0,0,Everett,Washington
13,apr,55.3,42.1,1.42,12.17,0,0,Everett,Washington
14,apr,55.5,42.2,1.5,12.24,0,0,Everett,Washington
15,apr,55.7,42.3,1.57,12.36,0,0,Everett,Washington
16,apr,55.8,42.4,1.65,12.4,0,0,Everett,Washington
17,apr,56,42.5,1.73,12.52,0,0,Everett,Washington
18,apr,56.2,42.6,1.77,12.56,0,0,Everett,Washington
19,apr,56.3,42.7,1.85,12.64,0,0,Everett,Washington
20,apr,56.5,42.8,1.93,12.72,0,0,Everett,Washington
21,apr,56.7,42.9,2.01,12.8,0,0,Everett,Washington
22,apr,56.9,43.1,2.09,12.83,0,0,Everett,Washington
23,apr,57.1,43.2,2.13,12.91,0,0,Everett,Washington
24,apr,57.3,43.3,2.2,12.99,0,0,Everett,Washington
25,apr,57.5,43.5,2.28,13.07,0,0,Everett,Washington
26,apr,57.7,43.6,2.32,13.11,0,0,Everett,Washington
27,apr,57.9,43.8,2.4,13.19,0,0,Everett,Washington
28,apr,58.1,44,2.44,13.23,0,0,Everett,Washington
29,apr,58.3,44.1,2.52,13.31,0,0,Everett,Washington
30,apr,58.5,44.3,2.6,13.35,0,0,Everett,Washington
1,may,58.7,44.5,0.04,13.43,0,0,Everett,Washington
2,may,59,44.6,0.12,13.46,0,0,Everett,Washington
3,may,59.2,44.8,0.16,13.5,0,0,Everett,Washington
4,may,59.4,45,0.2,13.54,0,0,Everett,Washington
5,may,59.6,45.2,0.28,13.62,0,0,Everett,Washington
6,may,59.8,45.4,0.31,13.7,0,0,Everett,Washington
7,may,60,45.6,0.39,13.74,0,0,Everett,Washington
8,may,60.2,45.8,0.43,13.82,0,0,Everett,Washington
9,may,60.5,46,0.51,13.86,0,0,Everett,Washington
10,may,60.7,46.2,0.55,13.94,0,0,Everett,Washington
11,may,60.9,46.4,0.63,13.98,0,0,Everett,Washington
12,may,61.1,46.6,0.71,14.06,0,0,Everett,Washington
13,may,61.3,46.7,0.79,14.13,0,0,Everett,Washington
14,may,61.5,46.9,0.83,14.21,0,0,Everett,Washington
15,may,61.7,47.1,0.91,14.29,0,0,Everett,Washington
16,may,61.8,47.3,0.98,14.37,0,0,Everett,Washington
17,may,62,47.5,1.06,14.45,0,0,Everett,Washington
18,may,62.2,47.7,1.14,14.53,0,0,Everett,Washington
19,may,62.4,47.8,1.22,14.61,0,0,Everett,Washington
20,may,62.6,48,1.34,14.69,0,0,Everett,Washington
21,may,62.7,48.2,1.42,14.76,0,0,Everett,Washington
22,may,62.9,48.3,1.5,14.84,0,0,Everett,Washington
23,may,63,48.5,1.57,14.92,0,0,Everett,Washington
24,may,63.2,48.6,1.65,15.04,0,0,Everett,Washington
25,may,63.3,48.8,1.73,15.12,0,0,Everett,Washington
26,may,63.5,48.9,1.81,15.2,0,0,Everett,Washington
27,may,63.6,49.1,1.93,15.28,0,0,Everett,Washington
28,may,63.8,49.2,2.01,15.35,0,0,Everett,Washington
29,may,63.9,49.4,2.09,15.47,0,0,Everett,Washington
30,may,64,49.5,2.2,15.55,0,0,Everett,Washington
31,may,64.2,49.6,2.28,15.63,0,0,Everett,Washington
1,jun,64.3,49.7,0.12,15.75,0,0,Everett,Washington
2,jun,64.4,49.9,0.2,15.83,0,0,Everett,Washington
3,jun,64.6,50,0.28,15.94,0,0,Everett,Washington
4,jun,64.7,50.1,0.39,16.02,0,0,Everett,Washington
5,jun,64.8,50.2,0.47,16.1,0,0,Everett,Washington
6,jun,64.9,50.3,0.55,16.18,0,0,Everett,Washington
7,jun,65,50.4,0.67,16.3,0,0,Everett,Washington
8,jun,65.2,50.5,0.75,16.38,0,0,Everett,Washington
9,jun,65.3,50.7,0.83,16.5,0,0,Everett,Washington
10,jun,65.4,50.8,0.91,16.57,0,0,Everett,Washington
11,jun,65.5,50.9,1.02,16.65,0,0,Everett,Washington
12,jun,65.7,51,1.06,16.73,0,0,Everett,Washington
13,jun,65.8,51.1,1.14,16.77,0,0,Everett,Washington
14,jun,65.9,51.2,1.22,16.85,0,0,Everett,Washington
15,jun,66.1,51.3,1.3,16.93,0,0,Everett,Washington
16,jun,66.2,51.4,1.38,17.01,0,0,Everett,Washington
17,jun,66.3,51.5,1.42,17.09,0,0,Everett,Washington
18,jun,66.5,51.7,1.5,17.13,0,0,Everett,Washington
19,jun,66.6,51.8,1.54,17.17,0,0,Everett,Washington
20,jun,66.8,51.9,1.57,17.24,0,0,Everett,Washington
21,jun,66.9,52,1.65,17.28,0,0,Everett,Washington
22,jun,67.1,52.1,1.69,17.32,0,0,Everett,Washington
23,jun,67.2,52.3,1.73,17.36,0,0,Everett,Washington
24,jun,67.4,52.4,1.81,17.44,0,0,Everett,Washington
25,jun,67.5,52.5,1.85,17.48,0,0,Everett,Washington
26,jun,67.7,52.6,1.89,17.52,0,0,Everett,Washington
27,jun,67.8,52.7,1.93,17.56,0,0,Everett,Washington
28,jun,68,52.9,1.97,17.6,0,0,Everett,Washington
29,jun,68.2,53,2.01,17.64,0,0,Everett,Washington
30,jun,68.3,53.1,2.05,17.68,0,0,Everett,Washington
1,jul,68.5,53.2,0.04,17.72,0,0,Everett,Washington
2,jul,68.7,53.4,0.08,17.8,0,0,Everett,Washington
3,jul,68.8,53.5,0.12,17.83,0,0,Everett,Washington
4,jul,69,53.6,0.16,17.87,0,0,Everett,Washington
5,jul,69.2,53.7,0.2,17.91,0,0,Everett,Washington
6,jul,69.3,53.8,0.24,17.95,0,0,Everett,Washington
7,jul,69.5,53.9,0.28,17.99,0,0,Everett,Washington
8,jul,69.7,54.1,0.31,17.99,0,0,Everett,Washington
9,jul,69.8,54.2,0.35,18.03,0,0,Everett,Washington
10,jul,70,54.3,0.39,18.07,0,0,Everett,Washington
11,jul,70.2,54.4,0.43,18.11,0,0,Everett,Washington
12,jul,70.3,54.5,0.43,18.15,0,0,Everett,Washington
13,jul,70.5,54.5,0.47,18.19,0,0,Everett,Washington
14,jul,70.6,54.6,0.51,18.19,0,0,Everett,Washington
15,jul,70.8,54.7,0.55,18.23,0,0,Everett,Washington
16,jul,70.9,54.8,0.55,18.27,0,0,Everett,Washington
17,jul,71.1,54.9,0.59,18.31,0,0,Everett,Washington
18,jul,71.2,54.9,0.63,18.31,0,0,Everett,Washington
19,jul,71.4,55,0.67,18.35,0,0,Everett,Washington
20,jul,71.5,55,0.67,18.39,0,0,Everett,Washington
21,jul,71.6,55.1,0.71,18.39,0,0,Everett,Washington
22,jul,71.7,55.1,0.75,18.43,0,0,Everett,Washington
23,jul,71.9,55.2,0.75,18.43,0,0,Everett,Washington
24,jul,72,55.2,0.79,18.46,0,0,Everett,Washington
25,jul,72.1,55.2,0.79,18.5,0,0,Everett,Washington
26,jul,72.2,55.3,0.83,18.5,0,0,Everett,Washington
27,jul,72.3,55.3,0.87,18.54,0,0,Everett,Washington
28,jul,72.4,55.3,0.87,18.58,0,0,Everett,Washington
29,jul,72.4,55.3,0.91,18.58,0,0,Everett,Washington
30,jul,72.5,55.3,0.94,18.62,0,0,Everett,Washington
31,jul,72.6,55.3,0.94,18.62,0,0,Everett,Washington
1,aug,72.6,55.3,0.04,18.66,0,0,Everett,Washington
2,aug,72.7,55.3,0.04,18.66,0,0,Everett,Washington
3,aug,72.7,55.3,0.08,18.7,0,0,Everett,Washington
4,aug,72.8,55.3,0.08,18.7,0,0,Everett,Washington
5,aug,72.8,55.3,0.12,18.74,0,0,Everett,Washington
6,aug,72.8,55.3,0.12,18.78,0,0,Everett,Washington
7,aug,72.9,55.3,0.16,18.78,0,0,Everett,Washington
8,aug,72.9,55.3,0.2,18.82,0,0,Everett,Washington
9,aug,72.9,55.3,0.24,18.86,0,0,Everett,Washington
10,aug,72.9,55.3,0.28,18.9,0,0,Everett,Washington
11,aug,72.9,55.3,0.31,18.94,0,0,Everett,Washington
12,aug,72.9,55.3,0.35,18.98,0,0,Everett,Washington
13,aug,72.8,55.2,0.39,19.02,0,0,Everett,Washington
14,aug,72.8,55.2,0.39,19.06,0,0,Everett,Washington
15,aug,72.8,55.2,0.43,19.09,0,0,Everett,Washington
16,aug,72.7,55.2,0.47,19.13,0,0,Everett,Washington
17,aug,72.7,55.2,0.51,19.17,0,0,Everett,Washington
18,aug,72.6,55.1,0.55,19.21,0,0,Everett,Washington
19,aug,72.5,55.1,0.59,19.25,0,0,Everett,Washington
20,aug,72.5,55.1,0.63,19.29,0,0,Everett,Washington
21,aug,72.4,55.1,0.67,19.29,0,0,Everett,Washington
22,aug,72.3,55,0.71,19.33,0,0,Everett,Washington
23,aug,72.2,55,0.75,19.37,0,0,Everett,Washington
24,aug,72,54.9,0.79,19.41,0,0,Everett,Washington
25,aug,71.9,54.9,0.83,19.45,0,0,Everett,Washington
26,aug,71.8,54.8,0.83,19.49,0,0,Everett,Washington
27,aug,71.6,54.8,0.87,19.53,0,0,Everett,Washington
28,aug,71.5,54.7,0.91,19.57,0,0,Everett,Washington
29,aug,71.3,54.7,0.94,19.61,0,0,Everett,Washington
30,aug,71.2,54.6,1.02,19.65,0,0,Everett,Washington
31,aug,71,54.5,1.06,19.69,0,0,Everett,Washington
1,sep,70.8,54.4,0.08,19.76,0,0,Everett,Washington
2,sep,70.6,54.3,0.12,19.8,0,0,Everett,Washington
3,sep,70.4,54.2,0.2,19.88,0,0,Everett,Washington
4,sep,70.2,54.1,0.24,19.92,0,0,Everett,Washington
5,sep,70,54,0.31,20,0,0,Everett,Washington
6,sep,69.7,53.9,0.35,20.04,0,0,Everett,Washington
7,sep,69.5,53.8,0.39,20.08,0,0,Everett,Washington
8,sep,69.3,53.6,0.43,20.16,0,0,Everett,Washington
9,sep,69,53.5,0.47,20.2,0,0,Everett,Washington
10,sep,68.7,53.3,0.51,20.24,0,0,Everett,Washington
11,sep,68.5,53.1,0.59,20.28,0,0,Everett,Washington
12,sep,68.2,53,0.63,20.31,0,0,Everett,Washington
13,sep,67.9,52.8,0.67,20.35,0,0,Everett,Washington
14,sep,67.6,52.6,0.75,20.43,0,0,Everett,Washington
15,sep,67.3,52.4,0.79,20.47,0,0,Everett,Washington
16,sep,67,52.2,0.83,20.51,0,0,Everett,Washington
17,sep,66.7,51.9,0.91,20.59,0,0,Everett,Washington
18,sep,66.4,51.7,0.94,20.63,0,0,Everett,Washington
19,sep,66.1,51.5,0.98,20.71,0,0,Everett,Washington
20,sep,65.8,51.2,1.06,20.75,0,0,Everett,Washington
21,sep,65.5,51,1.1,20.83,0,0,Everett,Washington
22,sep,65.2,50.8,1.18,20.87,0,0,Everett,Washington
23,sep,64.8,50.5,1.26,20.94,0,0,Everett,Washington
24,sep,64.5,50.2,1.34,21.02,0,0,Everett,Washington
25,sep,64.2,50,1.38,21.06,0,0,Everett,Washington
26,sep,63.9,49.7,1.46,21.14,0,0,Everett,Washington
27,sep,63.5,49.4,1.5,21.18,0,0,Everett,Washington
28,sep,63.2,49.2,1.57,21.26,0,0,Everett,Washington
29,sep,62.9,48.9,1.65,21.34,0,0,Everett,Washington
30,sep,62.5,48.6,1.69,21.38,0,0,Everett,Washington
1,oct,62.2,48.4,0.04,21.46,0,0,Everett,Washington
2,oct,61.9,48.1,0.12,21.5,0,0,Everett,Washington
3,oct,61.6,47.8,0.2,21.57,0,0,Everett,Washington
4,oct,61.3,47.6,0.24,21.61,0,0,Everett,Washington
5,oct,61,47.3,0.31,21.69,0,0,Everett,Washington
6,oct,60.6,47.1,0.39,21.77,0,0,Everett,Washington
7,oct,60.3,46.8,0.47,21.89,0,0,Everett,Washington
8,oct,60,46.6,0.59,21.97,0,0,Everett,Washington
9,oct,59.7,46.4,0.67,22.09,0,0,Everett,Washington
10,oct,59.4,46.1,0.79,22.17,0,0,Everett,Washington
11,oct,59.1,45.9,0.87,22.24,0,0,Everett,Washington
12,oct,58.8,45.7,0.98,22.36,0,0,Everett,Washington
13,oct,58.6,45.5,1.06,22.48,0,0,Everett,Washington
14,oct,58.3,45.3,1.18,22.56,0,0,Everett,Washington
