City,State_Abbr,Salary,State
Diamond Springs,CA,61761,California
Dillon Beach,CA,64019,California
Dinuba,CA,56799,California
Discovery Bay,CA,60906,California
Dixon,CA,62587,California
Dobbins,CA,57860,California
Dodgertown,CA,64497,California
Dorris,CA,52294,California
Dos Palos,CA,60221,California
Dos Rios,CA,57860,California
Douglas City,CA,57860,California
Douglas Flat,CA,60363,California
Downey,CA,63884,California
Downieville,CA,57131,California
Doyle,CA,56400,California
Drytown,CA,61381,California
Duarte,CA,64314,California
Dublin,CA,67248,California
Ducor,CA,60905,California
Dulzura,CA,60972,California
Duncans Mills,CA,62137,California
Dunlap,CA,56799,California
Dunnigan,CA,61761,California
Dunsmuir,CA,52294,California
Durham,CA,58203,California
Dutch Flat,CA,58263,California
Eagleville,CA,56400,California
Earlimart,CA,60905,California
Earp,CA,56417,California
East Irvine,CA,63585,California
Echo Lake,CA,56617,California
Edison,CA,61247,California
Edwards,CA,61824,California
El Cajon,CA,61132,California
El Centro,CA,60972,California
El Cerrito,CA,67577,California
El Dorado,CA,61761,California
El Dorado Hills,CA,61761,California
El Granada,CA,71626,California
El Monte,CA,64428,California
El Nido,CA,59243,California
El Portal,CA,58510,California
El Segundo,CA,64428,California
El Sobrante,CA,65884,California
El Toro,CA,63494,California
El Verano,CA,64156,California
Eldridge,CA,64156,California
Elk,CA,61932,California
Elk Creek,CA,57860,California
Elk Grove,CA,62012,California
Elmira,CA,63478,California
Elverta,CA,62103,California
Emeryville,CA,67577,California
Emigrant Gap,CA,56514,California
Empire,CA,60563,California
Encinitas,CA,61018,California
Encino,CA,64337,California
Escalon,CA,60517,California
Escondido,CA,60972,California
Esparto,CA,62262,California
Essex,CA,58453,California
Etna,CA,52294,California
Eureka,CA,52294,California
Exeter,CA,56799,California
Fair Oaks,CA,62012,California
Fairfax,CA,71695,California
Fairfield,CA,64030,California
Fall River Mills,CA,57860,California
Fallbrook,CA,62342,California
Farmersville,CA,56799,California
Farmington,CA,60565,California
Fawnskin,CA,60549,California
Feather Falls,CA,57975,California
Fellows,CA,60865,California
Felton,CA,63471,California
Ferndale,CA,55078,California
Fiddletown,CA,61761,California
Fields Landing,CA,52294,California
Fillmore,CA,61776,California
Finley,CA,61932,California
Firebaugh,CA,56799,California
Fish Camp,CA,56799,California
Five Points,CA,56799,California
Floriston,CA,56970,California
Flournoy,CA,57860,California
Folsom,CA,61875,California
Fontana,CA,61021,California
Foothill Ranch,CA,63563,California
Forbestown,CA,57860,California
Forest Falls,CA,60570,California
Forest Knolls,CA,64019,California
Forest Ranch,CA,57975,California
Foresthill,CA,61761,California
Forestville,CA,62274,California
Forks Of Salmon,CA,52294,California
Fort Bidwell,CA,52294,California
Fort Bragg,CA,61932,California
Fort Dick,CA,52294,California
Fort Irwin,CA,60411,California
Fort Jones,CA,52294,California
Fortuna,CA,55078,California
Fountain Valley,CA,63585,California
Fowler,CA,57141,California
Frazier Park,CA,60890,California
Freedom,CA,63266,California
Fremont,CA,69436,California
French Camp,CA,61134,California
French Gulch,CA,57860,California
Fresno,CA,57141,California
Friant,CA,56913,California
Fullerton,CA,63728,California
Fulton,CA,62274,California
Galt,CA,61166,California
Garberville,CA,57860,California
Garden Grove,CA,63728,California
Garden Valley,CA,61761,California
Gardena,CA,64030,California
Gasquet,CA,52294,California
Gazelle,CA,52294,California
Georgetown,CA,61761,California
Gerber,CA,57860,California
Geyserville,CA,62386,California
Gilroy,CA,65554,California
Glen Ellen,CA,64110,California
Glencoe,CA,60792,California
Glendale,CA,64497,California
Glendora,CA,63523,California
Glenhaven,CA,61932,California
Glenn,CA,58134,California
Glennville,CA,60905,California
Gold Run,CA,59194,California
Goleta,CA,61404,California
Gonzales,CA,62978,California
Goodyears Bar,CA,57860,California
Goshen,CA,56799,California
Granada Hills,CA,63580,California
Grand Terrace,CA,61021,California
Granite Bay,CA,61829,California
Grass Valley,CA,61761,California
Graton,CA,62274,California
Green Valley Lake,CA,60617,California
Greenbrae,CA,71786,California
Greenfield,CA,62978,California
Greenview,CA,52294,California
Greenville,CA,57860,California
Greenwood,CA,61761,California
Grenada,CA,52294,California
Gridley,CA,57860,California
Grimes,CA,60925,California
Grizzly Flats,CA,59194,California
Groveland,CA,60221,California
Grover Beach,CA,59821,California
Guadalupe,CA,60408,California
Gualala,CA,61932,California
Guasti,CA,60953,California
Guatay,CA,60972,California
Guerneville,CA,62183,California
Guinda,CA,62305,California
Gustine,CA,60865,California
Hacienda Heights,CA,63682,California
Half Moon Bay,CA,67979,California
Hamilton City,CA,58157,California
Hanford,CA,56799,California
Happy Camp,CA,52294,California
Harbor City,CA,63585,California
Harmony,CA,60180,California
Hat Creek,CA,57860,California
Hathaway Pines,CA,60221,California
Hawaiian Gardens,CA,63585,California
Hawthorne,CA,64474,California
Hayfork,CA,57860,California
Hayward,CA,67463,California
Healdsburg,CA,62183,California
Heber,CA,60972,California
Helendale,CA,60411,California
Helm,CA,56845,California
Hemet,CA,60562,California
Herald,CA,61222,California
Hercules,CA,64213,California
Herlong,CA,56400,California
Hermosa Beach,CA,63517,California
Hesperia,CA,60577,California
Hickman,CA,60449,California
Hidden Valley Lake,CA,62541,California
Highland,CA,60753,California
Hilmar,CA,60358,California
Hinkley,CA,60411,California
Hollister,CA,64432,California
Holt,CA,61134,California
Holtville,CA,60972,California
Holy City,CA,63471,California
Homeland,CA,61295,California
Homewood,CA,56585,California
Honeydew,CA,57860,California
Hood,CA,61966,California
Hoopa,CA,52294,California
Hopland,CA,61932,California
Hornbrook,CA,52294,California
Hornitos,CA,60221,California
Hughson,CA,60563,California
Hume,CA,56799,California
Huntington Beach,CA,63585,California
Huntington Park,CA,64497,California
Huron,CA,56799,California
Hyampom,CA,57860,California
Hydesville,CA,55078,California
Idyllwild,CA,60545,California
Igo,CA,57860,California
Imperial,CA,60972,California
Imperial Beach,CA,61291,California
Independence,CA,56799,California
Indian Wells,CA,60545,California
Indio,CA,60545,California
Inglewood,CA,64497,California
Inverness,CA,63996,California
Inyokern,CA,60905,California
Ione,CA,61104,California
Irvine,CA,63585,California
Isleton,CA,62204,California
Ivanhoe,CA,56799,California
Jackson,CA,61106,California
Jacumba,CA,60972,California
Jamestown,CA,60343,California
Jamul,CA,61063,California
Janesville,CA,56400,California
Jenner,CA,62637,California
Johannesburg,CA,60905,California
Jolon,CA,62978,California
Joshua Tree,CA,60545,California
Julian,CA,60972,California
Junction City,CA,55078,California
June Lake,CA,56799,California
Kaweah,CA,56799,California
Keeler,CA,58852,California
Keene,CA,60928,California
Kelseyville,CA,62274,California
Kentfield,CA,71809,California
Kenwood,CA,62228,California
Kerman,CA,56913,California
Kernville,CA,60905,California
Kettleman City,CA,56799,California
Keyes,CA,60563,California
King City,CA,62978,California
Kings Beach,CA,57198,California
Kings Canyon National Pk,CA,56799,California
Kingsburg,CA,56822,California
Kirkwood,CA,56628,California
Kit Carson,CA,61276,California
Klamath,CA,52294,California
Klamath River,CA,52294,California
Kneeland,CA,55078,California
Knights Landing,CA,61761,California
Knightsen,CA,60906,California
Korbel,CA,55078,California
Kyburz,CA,56628,California
La Canada Flintridge,CA,64406,California
La Crescenta,CA,64451,California
La Grange,CA,60221,California
La Habra,CA,63728,California
La Honda,CA,63289,California
La Jolla,CA,61291,California
La Mesa,CA,61314,California
La Mirada,CA,63728,California
La Palma,CA,63728,California
La Puente,CA,63660,California
La Quinta,CA,60545,California
La Verne,CA,62561,California
Ladera Ranch,CA,63403,California
Lafayette,CA,67532,California
Laguna Beach,CA,63471,California
Laguna Hills,CA,63517,California
Laguna Niguel,CA,63403,California
Laguna Woods,CA,63540,California
Lagunitas,CA,64042,California
Lake Arrowhead,CA,60685,California
Lake City,CA,54347,California
Lake Elsinore,CA,62135,California
Lake Forest,CA,63517,California
Lake Hughes,CA,64155,California
Lake Isabella,CA,60905,California
Lakehead,CA,57860,California
Lakeport,CA,61932,California
Lakeshore,CA,56799,California
Lakeside,CA,61086,California
Lakewood,CA,63585,California
Lamont,CA,61225,California
Lancaster,CA,64155,California
Landers,CA,60411,California
Larkspur,CA,71809,California
Lathrop,CA,61134,California
Laton,CA,56868,California
Lawndale,CA,63984,California
Laytonville,CA,57860,California
Le Grand,CA,56799,California
Lebec,CA,60881,California
Lee Vining,CA,56714,California
Leggett,CA,59896,California
Lemon Cove,CA,56799,California
Lemon Grove,CA,61314,California
Lemoore,CA,56799,California
Lewiston,CA,57860,California
Likely,CA,57131,California
Lincoln,CA,61761,California
Lincoln Acres,CA,61314,California
Linden,CA,61020,California
Lindsay,CA,58852,California
Litchfield,CA,56400,California
Little Lake,CA,60905,California
Little River,CA,61932,California
Littlerock,CA,62814,California
Live Oak,CA,58476,California
Livermore,CA,66276,California
Livingston,CA,60221,California
Llano,CA,61823,California
Lockeford,CA,60974,California
Lockwood,CA,62978,California
Lodi,CA,61065,California
Loleta,CA,55078,California
Loma Linda,CA,60753,California
Loma Mar,CA,63289,California
Lomita,CA,63585,California
Lompoc,CA,59479,California
Lone Pine,CA,58852,California
Long Barn,CA,60221,California
Long Beach,CA,63585,California
Lookout,CA,55078,California
Loomis,CA,61783,California
Los Alamitos,CA,63585,California
Los Alamos,CA,59967,California
Los Altos,CA,69482,California
Los Angeles,CA,64497,California
Los Banos,CA,64143,California
Los Gatos,CA,69573,California
Los Molinos,CA,57860,California
Los Olivos,CA,60206,California
Los Osos,CA,60094,California
Lost Hills,CA,60542,California
Lotus,CA,61761,California
Lower Lake,CA,62402,California
Loyalton,CA,56588,California
Lucerne,CA,61932,California
Lucerne Valley,CA,60475,California
Ludlow,CA,60411,California
Lynwood,CA,64041,California
Lytle Creek,CA,60594,California
Macdoel,CA,52294,California
Mad River,CA,57860,California
Madeline,CA,57131,California
Madera,CA,57050,California
Madison,CA,62331,California
Magalia,CA,58111,California
Malibu,CA,63159,California
Mammoth Lakes,CA,56799,California
Manchester,CA,61932,California
Manhattan Beach,CA,63938,California
Manteca,CA,61111,California
Manton,CA,57860,California
March Air Reserve Base,CA,61021,California
Maricopa,CA,61005,California
Marina,CA,63320,California
Marina Del Rey,CA,64451,California
Mariposa,CA,58510,California
Markleeville,CA,56628,California
Marshall,CA,64133,California
Martell,CA,61179,California
Martinez,CA,64213,California
Marysville,CA,60384,California
Mather,CA,62057,California
Maxwell,CA,57860,California
Maywood,CA,64497,California
Mc Farland,CA,60996,California
Mc Kittrick,CA,60825,California
Mcarthur,CA,57860,California
Mcclellan,CA,62103,California
Mccloud,CA,52294,California
Mckinleyville,CA,52294,California
Meadow Valley,CA,57860,California
Meadow Vista,CA,61761,California
Mecca,CA,60687,California
Mendocino,CA,61932,California
Mendota,CA,56799,California
Menifee,CA,61648,California
Menlo Park,CA,69414,California
Mentone,CA,60662,California
Merced,CA,60221,California
Meridian,CA,60542,California
Mi Wuk Village,CA,60221,California
Middletown,CA,62576,California
Midpines,CA,58510,California
Midway City,CA,63585,California
Milford,CA,56400,California
Mill Creek,CA,57860,California
Mill Valley,CA,71832,California
Millbrae,CA,71763,California
Millville,CA,57860,California
Milpitas,CA,69573,California
Mineral,CA,57860,California
Mira Loma,CA,61021,California
Miramonte,CA,56799,California
Miranda,CA,57860,California
Mission Hills,CA,64291,California
Mission Viejo,CA,63449,California
Moccasin,CA,60221,California
Modesto,CA,60563,California
Mojave,CA,60905,California
Mokelumne Hill,CA,60629,California
Mono Hot Springs,CA,56799,California
Monrovia,CA,64337,California
Montague,CA,52294,California
Montara,CA,71672,California
Montclair,CA,62147,California
Monte Rio,CA,62183,California
Montebello,CA,64497,California
Monterey,CA,63320,California
Monterey Park,CA,64497,California
Montgomery Creek,CA,57860,California
Montrose,CA,64474,California
Moorpark,CA,61789,California
Moraga,CA,67577,California
Moreno Valley,CA,60975,California
Morgan Hill,CA,69414,California
Morongo Valley,CA,60494,California
Morro Bay,CA,60180,California
Moss Beach,CA,71626,California
Moss Landing,CA,63161,California
Mount Aukum,CA,61761,California
Mount Hamilton,CA,69528,California
Mount Hermon,CA,63471,California
Mount Laguna,CA,60972,California
Mount Shasta,CA,52294,California
Mount Wilson,CA,64383,California
Mountain Center,CA,60545,California
Mountain Pass,CA,58453,California
Mountain Ranch,CA,60465,California
Mountain View,CA,69573,California
Mt Baldy,CA,62364,California
Murphys,CA,60392,California
Murrieta,CA,62199,California
Myers Flat,CA,57860,California
Napa,CA,62911,California
National City,CA,61314,California
Navarro,CA,61932,California
Needles,CA,58453,California
Nelson,CA,58157,California
Nevada City,CA,58162,California
New Almaden,CA,69528,California
New Cuyama,CA,60313,California
Newark,CA,69459,California
Newberry Springs,CA,60411,California
Newbury Park,CA,61780,California
Newcastle,CA,61761,California
Newhall,CA,63689,California
Newman,CA,63359,California
Newport Beach,CA,63585,California
Newport Coast,CA,63563,California
Nicasio,CA,64110,California
Nice,CA,61932,California
Nicolaus,CA,61920,California
Niland,CA,60972,California
Nipomo,CA,60408,California
Nipton,CA,58453,California
Norco,CA,60975,California
Norden,CA,56510,California
North Fork,CA,56799,California
North Highlands,CA,62103,California
North Hills,CA,64337,California
North Hollywood,CA,64497,California
North Palm Springs,CA,60501,California
North San Juan,CA,57860,California
Northridge,CA,63485,California
Norwalk,CA,63645,California
Novato,CA,64156,California
Nubieber,CA,57860,California
Nuevo,CA,60793,California
O Neals,CA,56799,California
Oak Park,CA,62618,California
Oak Run,CA,57860,California
Oak View,CA,61145,California
Oakdale,CA,60449,California
Oakhurst,CA,56799,California
Oakland,CA,67577,California
Oakley,CA,64013,California
Oakville,CA,62998,California
Obrien,CA,57860,California
Occidental,CA,62183,California
Oceano,CA,60294,California
Oceanside,CA,61450,California
Ocotillo,CA,60972,California
Ojai,CA,61031,California
Olancha,CA,60905,California
Old Station,CA,57860,California
Olema,CA,64019,California
Olivehurst,CA,60939,California
Olympic Valley,CA,56533,California
Ontario,CA,60930,California
Onyx,CA,60905,California
Orange,CA,63585,California
Orange Cove,CA,56799,California
Orangevale,CA,61966,California
Oregon House,CA,57860,California
Orick,CA,52294,California
Orinda,CA,67577,California
Orland,CA,57860,California
Orleans,CA,52294,California
Oro Grande,CA,60479,California
Orosi,CA,56799,California
Oroville,CA,58043,California
Oxnard,CA,61145,California
Pacific Grove,CA,63320,California
Pacific Palisades,CA,64360,California
Pacifica,CA,71786,California
Pacoima,CA,64360,California
Paicines,CA,62978,California
Pala,CA,60825,California
Palermo,CA,57860,California
Palm Desert,CA,60545,California
Palm Springs,CA,60512,California
Palmdale,CA,64069,California
Palo Alto,CA,69436,California
Palo Cedro,CA,57860,California
Palo Verde,CA,59500,California
Palomar Mountain,CA,60972,California
Palos Verdes Peninsula,CA,63585,California
Panorama City,CA,64360,California
Paradise,CA,58157,California
Paramount,CA,63585,California
Parker Dam,CA,56417,California
Parlier,CA,56982,California
Pasadena,CA,64497,California
Paskenta,CA,57860,California
Paso Robles,CA,60180,California
Patterson,CA,62388,California
Patton,CA,60753,California
Pauma Valley,CA,60972,California
Paynes Creek,CA,57860,California
Pearblossom,CA,62556,California
Pebble Beach,CA,63320,California
Penn Valley,CA,61761,California
Penngrove,CA,64156,California
Penryn,CA,61761,California
Perris,CA,60907,California
Pescadero,CA,63357,California
Petaluma,CA,64156,California
Petrolia,CA,57860,California
Phelan,CA,61664,California
Phillipsville,CA,57860,California
Philo,CA,61932,California
Pico Rivera,CA,64474,California
Piedmont,CA,67577,California
Piedra,CA,56799,California
Piercy,CA,57860,California
Pilot Hill,CA,61761,California
Pine Grove,CA,61114,California
Pine Mountain Club,CA,60965,California
Pine Valley,CA,60972,California
Pinecrest,CA,56628,California
Pinole,CA,64213,California
Pinon Hills,CA,61102,California
Pioneer,CA,56628,California
Pioneertown,CA,60411,California
Piru,CA,62074,California
Pismo Beach,CA,59804,California
Pittsburg,CA,65370,California
Pixley,CA,60905,California
Placentia,CA,63728,California
Placerville,CA,61761,California
Planada,CA,60221,California
Platina,CA,57860,California
Playa Del Rey,CA,64428,California
Playa Vista,CA,64451,California
Pleasant Grove,CA,61943,California
Pleasant Hill,CA,65792,California
Pleasanton,CA,67097,California
Plymouth,CA,61412,California
Point Arena,CA,61932,California
Point Mugu Nawc,CA,60986,California
Point Reyes Station,CA,64019,California
Pollock Pines,CA,59194,California
Pomona,CA,63591,California
Pope Valley,CA,62922,California
Port Costa,CA,64213,California
Port Hueneme,CA,61008,California
Port Hueneme Cbc Base,CA,61122,California
Porter Ranch,CA,63444,California
Porterville,CA,60905,California
Portola,CA,56400,California
Portola Valley,CA,69391,California
Posey,CA,60905,California
Potrero,CA,60972,California
Potter Valley,CA,59896,California
Poway,CA,61109,California
Prather,CA,56822,California
Princeton,CA,57883,California
Proberta,CA,57860,California
Quincy,CA,57860,California
Rackerby,CA,57860,California
Rail Road Flat,CA,60792,California
Raisin City,CA,57096,California
Ramona,CA,60972,California
Ranchita,CA,60972,California
Rancho Cordova,CA,62057,California
Rancho Cucamonga,CA,60716,California
Rancho Mirage,CA,60545,California
Rancho Palos Verdes,CA,63585,California
Rancho Santa Fe,CA,61063,California
Rancho Santa Margarita,CA,63426,California
Randsburg,CA,60905,California
Ravendale,CA,56400,California
Raymond,CA,56799,California
Red Bluff,CA,57860,California
Red Mountain,CA,60905,California
Redcrest,CA,57860,California
Redding,CA,57860,California
Redlands,CA,60708,California
Redondo Beach,CA,63540,California
Redway,CA,57860,California
Redwood City,CA,67893,California
Redwood Estates,CA,63471,California
Redwood Valley,CA,61932,California
Reedley,CA,56868,California
Represa,CA,61875,California
Rescue,CA,61761,California
Reseda,CA,64291,California
Rialto,CA,60753,California
Richgrove,CA,60905,California
Richmond,CA,67836,California
Richvale,CA,58043,California
Ridgecrest,CA,60905,California
Rimforest,CA,60753,California
Rio Dell,CA,55078,California
Rio Linda,CA,62103,California
Rio Nido,CA,62228,California
Rio Oso,CA,61761,California
Rio Vista,CA,63438,California
Ripon,CA,60540,California
River Pines,CA,61761,California
Riverbank,CA,60563,California
Riverdale,CA,56913,California
Riverside,CA,61021,California
Robbins,CA,61761,California
Rocklin,CA,61875,California
Rodeo,CA,64213,California
Rohnert Park,CA,64156,California
Rosamond,CA,60905,California
Rosemead,CA,64497,California
Roseville,CA,61943,California
Ross,CA,71763,California
Rough And Ready,CA,61761,California
Round Mountain,CA,57860,California
Rowland Heights,CA,63728,California
Rumsey,CA,62050,California
Running Springs,CA,60685,California
Rutherford,CA,62998,California
Ryde,CA,61738,California
Sacramento,CA,62103,California
Saint Helena,CA,63078,California
Salida,CA,60563,California
Salinas,CA,63183,California
Salton City,CA,60972,California
Salyer,CA,52294,California
Samoa,CA,52294,California
San Andreas,CA,60521,California
San Anselmo,CA,67834,California
San Ardo,CA,62978,California
San Bernardino,CA,60753,California
San Bruno,CA,71809,California
San Carlos,CA,67987,California
San Clemente,CA,63017,California
San Diego,CA,61314,California
San Dimas,CA,63523,California
San Fernando,CA,64291,California
San Francisco,CA,71854,California
San Gabriel,CA,64474,California
San Geronimo,CA,64019,California
San Gregorio,CA,67476,California
San Jacinto,CA,60552,California
San Joaquin,CA,56799,California
San Jose,CA,69573,California
San Juan Bautista,CA,64220,California
San Juan Capistrano,CA,62846,California
San Leandro,CA,67577,California
San Lorenzo,CA,67532,California
San Lucas,CA,59888,California
San Luis Obispo,CA,59910,California
San Luis Rey,CA,61729,California
San Marcos,CA,60972,California
San Marino,CA,64497,California
San Martin,CA,65775,California
San Mateo,CA,69579,California
San Miguel,CA,58490,California
